Number,Autor,Publication,Title,Journal,IF,DOI,Article name,Formula,Cat. compound,Support,"Cat./Support ratio, % (at)",XRD noises,"Cu2O-110, %","Cu2O-111, %","Cu2O-200, %","Cu2O-220, %","Cu-111, %","Cu-200, %","Cu-220, %",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),Crystal system,Simple cell,"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Facet,"Distance, nm",Facet,"Distance2, nm",Base,Electrodes,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h","Current density, mA/cm2",Type of reactor," Energy efficiency, %",Сarbon efficiency (equivalent to single-pass carbon efficiency (SPCE),"Loading, μg/cm2","Capacitance, (uF/cm2)","ECSA, cm2",R,"BET surface, m2/g"
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu,Cu,Cu,,100.00,Strong,0.00,0.00,0.00,0.00,62.42,26.74,10.83,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,,,100.00,0.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.35,C2H4,15.00,,-44.99,H-cell,,,1052.63,270.00,9.30,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu,Cu,Cu,,100.00,Strong,0.00,0.00,0.00,0.00,62.42,26.74,10.83,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,,,100.00,0.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.35,HCOOH,5.50,,-44.99,H-cell,,,1052.63,270.00,9.30,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu,Cu,Cu,,100.00,Strong,0.00,0.00,0.00,0.00,62.42,26.74,10.83,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,,,100.00,0.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.45,H2,38.40,,-59.51,H-cell,,,1052.63,270.00,9.30,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu,Cu,Cu,,100.00,Strong,0.00,0.00,0.00,0.00,62.42,26.74,10.83,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,,,100.00,0.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.45,CH4,43.00,,-59.51,H-cell,,,1052.63,270.00,9.30,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu,Cu,Cu,,100.00,Strong,0.00,0.00,0.00,0.00,62.42,26.74,10.83,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,,,100.00,0.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.45,C2H4,13.70,,-59.51,H-cell,,,1052.63,270.00,9.30,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu,Cu,Cu,,100.00,Strong,0.00,0.00,0.00,0.00,62.42,26.74,10.83,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,,,100.00,0.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.45,HCOOH,4.30,,-59.51,H-cell,,,1052.63,270.00,9.30,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.55,H2,63.80,,-4.50,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.55,CH4,1.85,,-4.50,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.55,C2H4,2.40,,-4.50,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.55,HCOOH,21.00,,-4.50,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.65,H2,56.70,,-6.15,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.65,CH4,6.70,,-6.15,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.65,C2H4,9.00,,-6.15,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.65,HCOOH,16.00,,-6.15,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.75,H2,54.30,,-7.13,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.75,CH4,6.30,,-7.13,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.75,C2H4,12.60,,-7.13,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.75,HCOOH,14.30,,-7.13,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.85,H2,40.30,,-12.32,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.85,CH4,9.70,,-12.32,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.85,C2H4,19.30,,-12.32,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.85,HCOOH,12.80,,-12.32,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.85,C2H5OH,4.70,,-12.32,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.85,C3H7OH,1.60,,-12.32,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.95,H2,27.00,,-16.34,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.95,CH4,10.30,,-16.34,H-cell,,,1052.63,230.00,8.00,,
4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,Cu-on-Cu2O,Cu1O0.35,Cu,Cu2O,40.00,Strong,6.44,30.65,10.85,8.46,26.59,11.79,5.22,sphere,,21.22,31.51,41.80,21.22,31.51,41.80,,,30.00,70.00,0.00,100,,111,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-0.95,C2H4,27.00,,-16.34,H-cell,,,1052.63,230.00,8.00,,
