DOI,Article name,Formula,Cat. compound,Support,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h",Type of reactor
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-2.06,C2H5OH,11.8,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-2.06,C3H7OH,0.3,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-2.56,H2,20.0,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-2.56,CO,10.6,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-2.56,CH4,14.6,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-2.56,HCOOH,2.3,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-2.56,CH3COOH,5.3,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-2.56,C2H4,23.8,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-2.56,C2H5OH,10.9,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-2.56,C3H7OH,0.3,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-3.06,H2,19.5,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-3.06,CO,6.4,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-3.06,CH4,18.9,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-3.06,HCOOH,4.2,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-3.06,CH3COOH,9.0,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-3.06,C2H4,17.2,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-3.06,C2H5OH,14.7,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-3.06,C3H7OH,0.3,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-3.56,H2,20.8,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-3.56,CO,6.6,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-3.56,CH4,17.6,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-3.56,HCOOH,3.5,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-3.56,CH3COOH,9.1,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-3.56,C2H4,15.8,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-3.56,C2H5OH,13.1,1.0,Flow cell
https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,0.0,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-3.56,C3H7OH,1.1,1.0,Flow cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-0.9,H2,64.43,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-0.9,CO,10.74,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-0.9,C2H4,13.09,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-1.0,H2,54.36,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-1.0,CO,9.06,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-1.0,C2H4,23.83,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,H2,45.3,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CO,5.7,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,C2H4,40.27,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,2.02,97.98,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,H2,27.24,0.25,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,2.02,97.98,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CO,4.98,0.25,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,2.02,97.98,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CH4,1.99,0.25,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,2.02,97.98,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,C2H4,38.87,0.25,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,2.8,97.2,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,H2,30.9,0.5,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,2.8,97.2,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CO,3.65,0.5,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,2.8,97.2,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CH4,2.33,0.5,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,2.8,97.2,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,C2H4,44.19,0.5,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,2.56,97.44,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,H2,32.23,0.75,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,2.56,97.44,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CO,3.99,0.75,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,2.56,97.44,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CH4,1.33,0.75,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,2.56,97.44,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,C2H4,41.53,0.75,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,2.94,97.06,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,H2,34.88,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,2.94,97.06,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CO,3.32,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,2.94,97.06,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CH4,1.33,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,2.94,97.06,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,C2H4,40.2,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,6.15,93.85,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,H2,36.21,1.25,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,6.15,93.85,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CO,3.99,1.25,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,6.15,93.85,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CH4,1.66,1.25,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,6.15,93.85,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,C2H4,41.53,1.25,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,6.93,93.07,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,H2,38.54,1.5,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,6.93,93.07,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CO,2.33,1.5,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,6.93,93.07,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CH4,2.33,1.5,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,6.93,93.07,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,C2H4,41.2,1.5,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,7.97,92.03,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,H2,37.87,1.75,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,7.97,92.03,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CO,2.99,1.75,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,7.97,92.03,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CH4,1.66,1.75,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,7.97,92.03,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,C2H4,36.88,1.75,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,14.94,85.06,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,H2,39.87,2.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,14.94,85.06,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CO,3.65,2.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,14.94,85.06,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CH4,1.33,2.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,14.94,85.06,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,C2H4,37.87,2.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-1.2,H2,56.04,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-1.2,CO,1.68,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-1.2,CH4,1.68,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,O-Cu2O,Cu1O0.5,Cu2O,No,100.0,octahedron,0.0,400.0,400.0,400.0,400.0,400.0,400.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-1.2,C2H4,28.52,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-0.9,H2,65.44,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-0.9,CO,9.06,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-0.9,C2H4,19.8,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-1.0,H2,73.49,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-1.0,CO,4.7,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-1.0,C2H4,21.14,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,H2,61.07,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CO,2.35,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,0.0,100.0,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,C2H4,32.89,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,2.45,97.55,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,H2,41.07,0.25,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,2.45,97.55,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CO,4.39,0.25,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,2.45,97.55,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CH4,2.19,0.25,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,2.45,97.55,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,C2H4,33.62,0.25,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,7.99,92.01,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,H2,50.57,0.5,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,7.99,92.01,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CO,4.75,0.5,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,7.99,92.01,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CH4,2.56,0.5,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,7.99,92.01,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,C2H4,30.7,0.5,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,17.92,82.08,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,H2,53.13,0.75,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,17.92,82.08,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CO,4.39,0.75,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,17.92,82.08,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CH4,1.83,0.75,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,17.92,82.08,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,C2H4,31.06,0.75,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,31.03,68.97,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,H2,55.69,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,31.03,68.97,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CO,3.29,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,31.03,68.97,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,CH4,2.92,1.0,H-cell
https://doi.org/10.1016/j.nanoen.2023.108920,C-Cu2O,Cu1O0.5,Cu2O,No,100.0,cubic,0.0,390.0,390.0,390.0,390.0,390.0,390.0,31.03,68.97,0.0,carbon paper electrode,KCl,1.0,6.9,-1.1,C2H4,26.31,1.0,H-cell
